ACR.140	ACR.145	ACR.150	ACR.173	ACR.178
lncRNA_108	29.1692087564852	31.2948854458826	196.05248940638	58.5517632911593	23.3846866302796
lncRNA_112	0.810255798791255	1.64709923399382	7.61368890898563	2.60230059071819	16.1893984363474
lncRNA_113	3.24102319516502	8.2354961699691	4.75855556811602	0	27.4320362393665
lncRNA_115	6.48204639033004	21.4122900419197	19.9859333860873	0	3.5976440969661
lncRNA_116	16.2051159758251	18.118091573932	8.56540002260883	18.2161041350273	4.94676063332838
lncRNA_117	35.6512551468152	9.88259540396293	0	29.9264567932592	3.14793858484533
lncRNA_118	405.127899395628	2307.58602682534	776.596268716534	1109.88120194131	513.11398932979
lncRNA_119	3.24102319516502	62.5897708917652	16.1790889315945	109.296624810164	0
lncRNA_123	25.9281855613202	0	19.9859333860873	48.1425609282866	0.899411024241524
lncRNA_124	0	0	10.4688222498552	10.4092023628728	35.0770299454194
lncRNA_125	0	0	10.4688222498552	0	4.49705512120762
lncRNA_126	19.4461391709901	102.120152507617	6.66197779536243	27.324156202541	2.24852756060381
lncRNA_127	416.471480578705	197.651908079259	142.756667043481	0	81.3966976938579
lncRNA_128	0	0	40.9235778857978	15.6138035443092	0
lncRNA_129	44.564068933519	448.010991646319	157.032333747829	179.558740759555	86.3434583271863
lncRNA_132	21.8769065673639	0	59.9578001582618	0	22.9349811181589
lncRNA_134	17.0153717746164	0	19.9859333860873	0	29.6805637999703
lncRNA_138	65.6307197020917	4.94129770198146	99.9296669304364	0	104.331678812017
lncRNA_140	136.933229995722	3.29419846798764	165.597733770437	2.60230059071819	197.870425333135
lncRNA_141	308.707459339468	0	145.61180038435	20.8184047257455	58.4617165756991
lncRNA_144	29.9794645552764	0	38.0684445449281	0	32.3787968726949
lncRNA_145	52.6666269214316	1.64709923399382	62.8129334991314	2.60230059071819	94.8878630574808
lncRNA_146	55.0973943178053	1.64709923399382	84.7022891124651	1.3011502953591	40.4734960908686
lncRNA_149	41.323045738354	1.64709923399382	51.392400135653	3.90345088607729	63.8581827211482
lncRNA_150	10.5333253842863	1.64709923399382	23.7927778405801	5.20460118143638	31.9290913605741
lncRNA_151	3.24102319516502	0	9.51711113623204	0	6.74558268181143
lncRNA_152	381.630481230681	8.2354961699691	326.436911972759	10.4092023628728	408.782310517773
lncRNA_154	39.7025341407715	1.64709923399382	45.6821334539138	0	62.9587716969067
lncRNA_155	1.62051159758251	0	7.61368890898563	0	0
lncRNA_156	11.3435811830776	0	38.0684445449281	0	32.3787968726949
lncRNA_158	3.24102319516502	0	0	0	4.49705512120762
lncRNA_161	226.06136786276	3.29419846798764	243.63804508754	2.60230059071819	291.858877366375
lncRNA_162	4.86153479274753	3.29419846798764	0	0	0
lncRNA_164	9.72306958549506	0	20.9376444997105	0	23.3846866302796
lncRNA_166	30.7897203540677	11.5296946379567	8.56540002260883	3.90345088607729	40.9232016029894
lncRNA_167	37.2717667443977	0	47.5855556811602	13.011502953591	18.887631509072
lncRNA_169	55.9076501165966	0	29.5030445223193	1.3011502953591	80.4972866696164
lncRNA_170	1.62051159758251	4.94129770198146	0	48.1425609282866	16.6391039484682
lncRNA_171	119.107602422314	0	49.4889779084066	3.90345088607729	96.2369795938431
lncRNA_172	34.0307435492327	0	9.51711113623204	0	16.1893984363474
lncRNA_173	130.451183605392	4.94129770198146	136.094689248118	5.20460118143638	211.811296208879
lncRNA_175	61.5794407081354	29.6477862118888	74.2334668626099	11.7103526582319	134.461948124108
lncRNA_178	84.2666030742905	9.88259540396293	70.4266224081171	31.2276070886183	135.361359148349
lncRNA_179	55.0973943178053	6.58839693597528	115.157044748408	0	106.1305008605
lncRNA_180	50.2358595250578	0	98.02624470319	0	94.8878630574808
lncRNA_181	55.0973943178053	1.64709923399382	86.6057113397115	10.4092023628728	120.521077248364
lncRNA_182	59.1486733117616	19.7651908079259	26.6479111814497	0	76.0002315484088
lncRNA_186	5.67179059153879	1.64709923399382	16.1790889315945	0	11.2426378030191
lncRNA_187	42.9435573359365	113.649847145574	25.6962000678265	118.404676877678	29.2308582878495
lncRNA_191	0	92.237557103654	23.7927778405801	0	0
lncRNA_192	10.5333253842863	65.8839693597528	16.1790889315945	18.2161041350273	9.89352126665677
lncRNA_193	6.48204639033004	9.88259540396293	45.6821334539138	19.5172544303864	6.29587716969067
lncRNA_194	409.179178389584	296.477862118888	327.388623086382	303.168018818669	518.510455475239
lncRNA_195	14.5846043782426	3.29419846798764	11.4205333634784	2.60230059071819	0.899411024241524
lncRNA_196	384.871504425846	963.553051886385	368.31220097218	689.609656540321	115.124611102915
lncRNA_198	86.6973704706643	144.944732591456	88.5091335669579	66.3586650633139	59.8108331120614
lncRNA_201	52.6666269214316	54.3542747217961	50.4406890220298	114.5012259916	29.2308582878495
lncRNA_202	16.2051159758251	23.0593892759135	24.7444889542033	42.9379597468502	0
lncRNA_205	36.4615109456065	115.296946379567	13.3239555907249	61.1540638818775	24.7338031666419
lncRNA_206	55456.3376366699	103044.175177887	50854.6833564559	68266.1513963103	17950.4452218123
lncRNA_207	242.266483838585	556.719541089911	330.243756427252	180.859891054914	151.550757584697
lncRNA_208	30.7897203540677	19.7651908079259	106.591644725799	55.9494627004411	116.024022127157
lncRNA_209	798.101961809386	825.196716230904	825.133535511318	1100.7731498738	375.054397108716
lncRNA_210	5.67179059153879	67.5310685937467	6.66197779536243	15.6138035443092	26.532625215125
lncRNA_212	4.86153479274753	0	39.0201556585513	36.4322082700547	2.69823307272457
lncRNA_213	28.3589529576939	28.000686977895	445.400801175659	186.064492236351	190.225431627082
lncRNA_217	7.29230218912129	84.0020609336849	245.541467314787	270.639261434692	22.9349811181589
lncRNA_218	10667.0175910869	26014.2853016984	14590.6830829573	17389.8736974743	4381.93051010471
lncRNA_219	79.405068281543	154.827327995419	98.02624470319	149.632283966296	62.9587716969067
lncRNA_220	128.83067200781	11.5296946379567	10.4688222498552	202.979446076019	50.8167228696461
lncRNA_221	27.5486971589027	0	19.0342222724641	9.10805206751367	95.7872740817223
lncRNA_222	61.5794407081354	16.4709923399382	1.90342222724641	110.597775105523	6.29587716969067
lncRNA_223	4.86153479274753	21.4122900419197	0	22.1195550211046	9.443815754536
lncRNA_224	12.9640927806601	0	15.2273778179713	0	50.3670173575254
lncRNA_225	162.861415557042	601.191220407745	135.142978134495	136.620781012705	60.7102441363029
lncRNA_228	328.153598510458	505.659464836103	245.541467314787	722.138413924298	344.924127796625
lncRNA_229	210.666507685726	263.535877439011	74.2334668626099	512.653216371484	111.077261493828
lncRNA_230	176.635764136494	196.004808845265	55.1992445901458	131.416179831269	55.3137779908537
lncRNA_231	5.67179059153879	9.88259540396293	0.951711113623204	16.9149538396683	8.09469921817372
lncRNA_234	522.614990220359	813.667021592948	416.849467766963	326.588724135133	383.59880183901
lncRNA_235	72.923021891213	123.532442549537	151.322067066089	53.3471621097229	37.3255575060233
lncRNA_236	66.4409755008829	112.00274791158	0.951711113623204	0	25.6332141908834
lncRNA_237	664.409755008829	2833.01068246937	213.183289451598	239.411654346074	442.060518414709
lncRNA_238	17.0153717746164	90.5904578696602	9.51711113623204	28.6253064979001	13.4911653636229
lncRNA_239	33.2204877504415	6.58839693597528	49.4889779084066	67.659815358673	16.1893984363474
lncRNA_240	17.0153717746164	26.3535877439011	0	36.4322082700547	3.14793858484533
lncRNA_241	125.589648812645	276.712671310962	100.88137804406	114.5012259916	105.231089836258
lncRNA_242	495.876548860248	1401.68144812874	574.833512628415	1561.38035443092	343.125305748141
lncRNA_243	11.3435811830776	75.7665647637158	9.51711113623204	28.6253064979001	1.34911653636229
lncRNA_249	136.122974196931	370.59732764861	4724.29396802558	68.9609656540321	91.7399244726355
lncRNA_250	3339.87440261755	3875.62449758746	1125.87424741625	5935.8476474282	988.902421153556
lncRNA_251	1.62051159758251	0	11.4205333634784	3.90345088607729	0.449705512120762
lncRNA_254	0	41.1774808498455	3.80684445449281	6.50575147679548	38.2249685302648
lncRNA_255	8.10255798791255	39.5303816158517	19.0342222724641	9.10805206751367	10.3432267787775
lncRNA_258	7.29230218912129	3.29419846798764	0	18.2161041350273	4.49705512120762
lncRNA_260	3.24102319516502	0	0	0	31.4793858484533
lncRNA_261	61.5794407081354	95.5317555716416	11.4205333634784	15.6138035443092	6.74558268181143
lncRNA_262	133.692206800557	62.5897708917652	31.4064667495657	101.48972303801	52.6155449181292
lncRNA_263	12972.195338648	18809.8732522094	5738.81801514792	18171.8650249851	4957.10386010716
lncRNA_266	2.43076739637377	0	0	23.4207053164637	0
lncRNA_267	227.681879460343	1004.73053273623	22.8410667269569	550.386574936898	20.2367480454343
lncRNA_269	1157.04528067391	2024.28495857841	776.596268716534	1446.87912843931	410.581132566256
lncRNA_270	9.72306958549506	0	0	0	4.04734960908686
lncRNA_271	0	6.58839693597528	0	10.4092023628728	16.1893984363474
lncRNA_272	145.846043782426	28.000686977895	108.495066953045	66.3586650633139	44.9705512120762
lncRNA_273	14.5846043782426	11.5296946379567	20.9376444997105	15.6138035443092	18.887631509072
lncRNA_275	10.5333253842863	18.118091573932	32.3581778631889	23.4207053164637	0
lncRNA_276	23.4974181649464	9.88259540396293	32.3581778631889	5.20460118143638	10.7929322908983
lncRNA_277	19.4461391709901	67.5310685937467	39.0201556585513	22.1195550211046	22.0355700939173
lncRNA_278	11.3435811830776	37.8832823818579	18.0825111588409	46.8414106329275	15.2899874121059
lncRNA_280	3.24102319516502	107.061450209598	3.80684445449281	221.195550211046	8.99411024241524
lncRNA_281	316.810017327381	352.479236074678	141.804955929857	84.5747691983412	16.6391039484682
lncRNA_282	25.1179297625289	19.7651908079259	19.9859333860873	50.7448615190048	25.6332141908834
lncRNA_283	7.29230218912129	0	0.951711113623204	71.5632662447503	0
lncRNA_288	1449.54762403756	108.708549443592	83.7505779988419	325.287573839774	175.834855239218
lncRNA_289	353.271528272987	265.182976673005	210.328156110728	137.921931308064	171.33780011801
lncRNA_292	0	0	0	0	2.69823307272457
lncRNA_293	47.805092128684	3.29419846798764	51.392400135653	13.011502953591	166.391039484682
lncRNA_294	2053.99844993583	7703.4831173891	1473.24880388872	6237.71451595151	1705.73300747405
lncRNA_295	849.148077133235	793.901830785022	440.642245607543	1345.38940540131	397.089967202633
lncRNA_296	25.1179297625289	6.58839693597528	2.85513334086961	0	23.8343921424004
lncRNA_297	1239.69137215062	2506.8850341386	1259.1138033235	2301.73487249024	699.292071347785
lncRNA_300	246.317762832542	334.361144500746	122.770733657393	655.779748860984	206.864535575551
lncRNA_302	98.0409516537419	13.1767938719506	155.128911520582	53.3471621097229	138.059592221074
lncRNA_306	116.676835025941	0	98.9779558168132	7.80690177215458	46.7693732605593
lncRNA_307	42.9435573359365	212.475801185203	50.4406890220298	57.2506129958002	147.50340797561
lncRNA_308	67.2512312996742	143.297633357462	26.6479111814497	184.763341940992	29.6805637999703
lncRNA_309	17.8256275734076	26.3535877439011	0.951711113623204	0	5.39646614544915
lncRNA_312	51.0461153238491	24.7064885099073	17.1308000452177	70.2621159493912	16.6391039484682
lncRNA_313	6.48204639033004	3.29419846798764	23.7927778405801	3.90345088607729	14.8402818999851
lncRNA_314	108.574277038028	29.6477862118888	67.5714890672475	49.4437112236456	96.2369795938431
lncRNA_315	13.7743485794513	3.29419846798764	35.2133112040585	0	43.6214346757139
lncRNA_317	7.29230218912129	0	0	0	0
lncRNA_318	166.102438752207	4.94129770198146	163.694311543191	2.60230059071819	216.758056842207
lncRNA_319	11.3435811830776	0	44.7304223402906	0	22.4852756060381
lncRNA_320	31.5999761528589	0	82.7988668852187	5.20460118143638	84.5446362787033
lncRNA_325	47.805092128684	0	78.9920224307259	0	60.2605386241821
lncRNA_329	64.8204639033004	1.64709923399382	58.0543779310154	2.60230059071819	100.734034715051
lncRNA_335	62.3896965069266	1.64709923399382	47.5855556811602	6.50575147679548	92.1896299847562
lncRNA_336	88.3178820682468	8.2354961699691	113.253622521161	3.90345088607729	110.177850469587
lncRNA_337	0	0	2.85513334086961	0	3.5976440969661
lncRNA_338	90.7486494646206	11.5296946379567	135.142978134495	5.20460118143638	111.077261493828
lncRNA_341	99.6614632513244	11.5296946379567	59.0060890446386	2.60230059071819	97.1363906180846
lncRNA_342	7.29230218912129	1.64709923399382	20.9376444997105	1.3011502953591	41.3729071151101
lncRNA_343	25.1179297625289	3.29419846798764	30.4547556359425	10.4092023628728	36.8758519939025
lncRNA_345	77.7845566839605	21.4122900419197	70.4266224081171	31.2276070886183	103.432267787775
lncRNA_347	72.923021891213	3.29419846798764	64.7163557263778	5.20460118143638	87.6925748635486
lncRNA_349	0	29.6477862118888	19.9859333860873	20.8184047257455	0
lncRNA_350	0	0	0	0	128.615776466538
lncRNA_351	122.34862561748	176.239618037339	46.633844567537	307.071469704747	116.473727639277
lncRNA_352	0	0	0	13.011502953591	0
lncRNA_353	6.48204639033004	0	4.75855556811602	0	42.2723181393516
lncRNA_354	0	3.29419846798764	0	5.20460118143638	141.65723631804
lncRNA_355	0	0	2.85513334086961	2.60230059071819	6.74558268181143
lncRNA_356	17.8256275734076	0	0	0	81.3966976938579
lncRNA_357	3.24102319516502	0	28.5513334086961	0	105.231089836258
lncRNA_359	21.0666507685726	0	10.4688222498552	0	0
lncRNA_360	111.815300233193	82.354961699691	20.9376444997105	31.2276070886183	8.09469921817372
lncRNA_361	33.2204877504415	8.2354961699691	6.66197779536243	42.9379597468502	0.449705512120762
lncRNA_362	0	0	18.0825111588409	0	9.89352126665677
lncRNA_363	25.9281855613202	18.118091573932	17.1308000452177	0	4.49705512120762
lncRNA_364	51.0461153238491	70.8252670617343	75.1851779762331	39.0345088607729	19.3373370211928
lncRNA_366	57.5281617141791	21.4122900419197	64.7163557263778	91.0805206751367	48.5681953090423
lncRNA_367	6.48204639033004	1.64709923399382	13.3239555907249	1.3011502953591	33.2782078969364
lncRNA_368	284.399785375731	116.944045613561	92.3159780214507	72.8644165401094	130.864304027142
lncRNA_369	19.4461391709901	3.29419846798764	34.2616000904353	7.80690177215458	15.7396929242267
lncRNA_370	6.48204639033004	51.0600762538084	2.85513334086961	13.011502953591	20.6864535575551
lncRNA_371	0	0	13.3239555907249	0	4.94676063332838
lncRNA_372	20.2563949697814	75.7665647637158	12.3722444771016	3.90345088607729	45.8699622363177
lncRNA_373	40.5127899395628	18.118091573932	35.2133112040585	98.8874224472913	21.5858645817966
lncRNA_374	140.984508989678	49.4129770198146	39.9718667721746	37.7333585654138	286.462411220925
lncRNA_375	58.3384175129704	159.768625697401	79.9437335443491	316.17952177226	51.2664283817669
lncRNA_376	68.0614870984654	77.4136639977096	36.1650223176817	114.5012259916	35.976440969661
lncRNA_377	9.72306958549506	52.7071754878023	0	2.60230059071819	8.09469921817372
lncRNA_378	0	46.118778551827	7.61368890898563	2.60230059071819	4.04734960908686
lncRNA_379	4.86153479274753	0	29.5030445223193	0	0
lncRNA_380	36.4615109456065	54.3542747217961	22.8410667269569	48.1425609282866	39.1243795545063
lncRNA_381	4.86153479274753	4.94129770198146	0.951711113623204	0	10.7929322908983
lncRNA_382	4.05127899395628	29.6477862118888	56.150955703769	55.9494627004411	16.6391039484682
lncRNA_383	14.5846043782426	0	71.3783335217403	20.8184047257455	62.0593606726652
lncRNA_384	30.7897203540677	0	15.2273778179713	13.011502953591	75.550526036288
lncRNA_385	2.43076739637377	1.64709923399382	5.71026668173922	1.3011502953591	12.5917543393813
lncRNA_386	16.2051159758251	3.29419846798764	18.0825111588409	18.2161041350273	5.39646614544915
lncRNA_387	25.1179297625289	105.414350975605	80.8954446579723	78.0690177215458	71.5031764272012
lncRNA_388	418.902247975079	443.069693944338	192.245644951887	420.271545400988	129.065481978659
lncRNA_389	23.4974181649464	0	17.1308000452177	10.4092023628728	23.3846866302796
lncRNA_390	56.7179059153879	0	28.5513334086961	0	53.5149559423707
lncRNA_391	68.0614870984654	13.1767938719506	82.7988668852187	0	103.432267787775
lncRNA_392	1.62051159758251	4.94129770198146	11.4205333634784	0	52.6155449181292
lncRNA_393	24.3076739637376	6.58839693597528	7.61368890898563	15.6138035443092	21.5858645817966
lncRNA_394	16.2051159758251	0	25.6962000678265	0	35.976440969661
lncRNA_395	0.810255798791255	23.0593892759135	16.1790889315945	0	2.24852756060381
lncRNA_396	16.2051159758251	0	24.7444889542033	10.4092023628728	42.2723181393516
lncRNA_397	0	0	21.8893556133337	0	59.3611275999406
lncRNA_398	108.574277038028	4.94129770198146	40.9235778857978	15.6138035443092	134.461948124108
lncRNA_399	0	0	39.9718667721746	9.10805206751367	19.7870425333135
lncRNA_400	0	0	33.3098889768121	5.20460118143638	21.1361590696758
lncRNA_401	0	0	0.951711113623204	0	12.5917543393813
lncRNA_402	34.0307435492327	0	28.5513334086961	0	0
lncRNA_403	24.3076739637376	3.29419846798764	143.708378157104	16.9149538396683	126.816954418055
lncRNA_404	8.10255798791255	0	29.5030445223193	0	41.3729071151101
lncRNA_405	9.72306958549506	0	20.9376444997105	3.90345088607729	37.3255575060233
lncRNA_406	3.24102319516502	3.29419846798764	21.8893556133337	1.3011502953591	13.9408708757436
lncRNA_407	516.943199628821	614.368014279695	396.863534380876	486.630210464302	247.78773717854
lncRNA_408	4.86153479274753	0	1.90342222724641	53.3471621097229	50.3670173575254
lncRNA_409	0	0	0	61.1540638818775	0
lncRNA_410	4.86153479274753	0	0	10.4092023628728	34.1776189211779
lncRNA_411	3.24102319516502	0	8.56540002260883	0	54.864072478733
lncRNA_412	2.43076739637377	0	47.5855556811602	0	4.49705512120762
lncRNA_413	87.5076262694555	13.1767938719506	87.5574224533347	19.5172544303864	110.627555981707
lncRNA_414	24.3076739637376	39.5303816158517	162.742600429568	61.1540638818775	79.1481701332541
lncRNA_415	51.0461153238491	0	103.736511384929	2.60230059071819	102.532856763534
lncRNA_416	6.48204639033004	16.4709923399382	4.75855556811602	0	0.449705512120762
lncRNA_417	34.0307435492327	52.7071754878023	60.909511271885	14.3126532489501	46.7693732605593
lncRNA_418	0	1.64709923399382	17.1308000452177	16.9149538396683	29.6805637999703
lncRNA_419	4.86153479274753	0	5.71026668173922	5.20460118143638	8.09469921817372
lncRNA_420	3.24102319516502	0	1.90342222724641	0	20.6864535575551
lncRNA_421	21.8769065673639	0	39.0201556585513	15.6138035443092	80.9469921817372
lncRNA_422	6.48204639033004	0	25.6962000678265	5.20460118143638	7.19528819393219
lncRNA_423	219.57932147243	95.5317555716416	271.237667382613	36.4322082700547	358.415293160247
lncRNA_424	42.9435573359365	13.1767938719506	45.6821334539138	247.218556118228	21.1361590696758
lncRNA_425	35.6512551468152	0	6.66197779536243	0	5.84617165756991
lncRNA_426	20.2563949697814	8.2354961699691	98.9779558168132	14.3126532489501	142.556647342282
lncRNA_427	25.1179297625289	13.1767938719506	90.4125557942043	7.80690177215458	164.592217436199
lncRNA_428	3.24102319516502	3.29419846798764	12.3722444771016	1.3011502953591	20.6864535575551
lncRNA_429	0.810255798791255	0	0	111.898925400882	0
lncRNA_430	17.0153717746164	0	0	10.4092023628728	0
lncRNA_431	0.810255798791255	64.236870125759	6.66197779536243	2.60230059071819	1.79882204848305
lncRNA_432	0	0	0	1.3011502953591	5.39646614544915
lncRNA_433	24.3076739637376	0	20.9376444997105	0	26.0829197030042
lncRNA_434	0	37.8832823818579	17.1308000452177	0	0
lncRNA_435	188.789601118362	299.772060586875	229.362378383192	804.110882531921	247.78773717854
lncRNA_436	18.6358833721989	3.29419846798764	18.0825111588409	7.80690177215458	8.54440473029448
lncRNA_437	4.86153479274753	0	14.2756667043481	1.3011502953591	13.0414598515021
lncRNA_438	4.05127899395628	0	13.3239555907249	0	38.2249685302648
lncRNA_439	0	1.64709923399382	680.473446240591	5.20460118143638	7.19528819393219
lncRNA_440	0	0	17.1308000452177	0	0
lncRNA_441	0	0	7.61368890898563	31.2276070886183	7.64499370605296
lncRNA_442	3.24102319516502	0	1.90342222724641	0	12.5917543393813
lncRNA_443	23.4974181649464	0	22.8410667269569	2.60230059071819	24.7338031666419
lncRNA_444	11.3435811830776	0	26.6479111814497	20.8184047257455	18.887631509072
lncRNA_445	0.810255798791255	0	1.90342222724641	0	12.5917543393813
lncRNA_446	27.5486971589027	0	5.71026668173922	0	28.7811527757288
lncRNA_448	0	0	4.75855556811602	0	8.09469921817372
lncRNA_449	139.363997392096	296.477862118888	28.5513334086961	2.60230059071819	0.899411024241524
lncRNA_450	1.62051159758251	32.9419846798764	5.71026668173922	14.3126532489501	20.2367480454343
lncRNA_451	4.86153479274753	0	6.66197779536243	0	15.2899874121059
lncRNA_452	1.62051159758251	46.118778551827	13.3239555907249	22.1195550211046	8.09469921817372
lncRNA_453	35.6512551468152	19.7651908079259	79.9437335443491	22.1195550211046	39.1243795545063
lncRNA_454	440.779154542443	1485.68350906243	399.718667721746	533.471621097229	136.710475684712
lncRNA_455	1.62051159758251	0	0	0	7.19528819393219
lncRNA_456	0	0	8.56540002260883	7.80690177215458	65.2072992575105
lncRNA_457	29.1692087564852	13.1767938719506	17.1308000452177	2.60230059071819	103.881973299896
lncRNA_458	3.24102319516502	0	7.61368890898563	10.4092023628728	10.7929322908983
lncRNA_459	29.9794645552764	3.29419846798764	14.2756667043481	5.20460118143638	88.1422803756694
lncRNA_460	4.86153479274753	0	22.8410667269569	7.80690177215458	11.2426378030191
lncRNA_461	122.34862561748	74.1194655297219	34.2616000904353	66.3586650633139	21.5858645817966
lncRNA_462	0	6.58839693597528	0	0	11.6923433151398
lncRNA_463	19.4461391709901	6.58839693597528	30.4547556359425	15.6138035443092	38.2249685302648
lncRNA_464	0	8.2354961699691	1.90342222724641	0	23.3846866302796
lncRNA_465	1.62051159758251	4.94129770198146	54.2475334765226	33.8299076793365	32.8285023848156
lncRNA_466	1.62051159758251	4.94129770198146	5.71026668173922	52.0460118143638	11.2426378030191
lncRNA_467	18.6358833721989	4.94129770198146	0	0	0
lncRNA_468	0	0	11.4205333634784	0	3.14793858484533
lncRNA_469	0	1.64709923399382	22.8410667269569	0	6.29587716969067
lncRNA_470	0	0	0	0	4.94676063332838
lncRNA_471	24.3076739637376	0	16.1790889315945	0	9.443815754536
